RELEASE;FILENAME;LOC;LOC_added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
23;syncope620/ext/camel/persistence-jpa/src/main/java/org/apache/syncope/server/persistence/jpa/entity/JPACamelEntityFactory.java;29;33;33;16,50;0;0;0;2;1;1282;1259;641,00;No
23;syncope620/ext/camel/persistence-jpa/src/main/java/org/apache/syncope/server/persistence/jpa/entity/JPACamelRoute.java;65;83;79;27,67;0;0;0;3;1;1315;1259;438,33;No
23;syncope620/ext/camel/provisioning-api/src/main/java/org/apache/syncope/server/provisioning/api/data/CamelRouteDataBinder.java;25;29;29;14,50;0;0;0;2;1;1282;1259;641,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/AbstractCamelProvisioningManager.java;86;104;103;34,67;0;0;0;3;1;1315;1259;438,33;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/CamelRoleProvisioningManager.java;135;189;174;63,00;0;0;0;3;1;1315;1259;438,33;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/CamelUserProvisioningManager.java;271;380;342;126,67;0;0;0;3;1;1315;1259;438,33;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/SyncopeCamelContext.java;121;165;134;41,25;0;0;0;4;1;1317;1259;329,25;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/data/CamelRouteDataBinderImpl.java;42;48;48;24,00;0;0;0;2;1;1282;1259;641,00;No
23;syncope620/ext/camel/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/CamelRouteService.java;45;59;51;19,67;55;51;18,33;3;1;2045;1989;681,67;Yes
23;syncope620/ext/camel/rest-cxf/src/main/java/org/apache/syncope/server/rest/cxf/service/CamelRouteServiceImpl.java;44;56;51;18,67;0;0;0;3;1;1315;1259;438,33;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/RoleCreateInSyncProcessor.java;61;72;72;36,00;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/RoleCreateProcessor.java;67;77;77;38,50;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/RoleDeleteProcessor.java;87;105;105;52,50;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/RoleDeprovisionProcessor.java;66;78;78;39,00;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/RoleUpdateProcessor.java;62;71;71;35,50;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/UserConfirmPwdResetProcessor.java;54;61;61;30,50;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/UserCreateProcessor.java;66;76;76;38,00;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/UserDeleteProcessor.java;62;72;72;36,00;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/UserDeprovisionProcessor.java;66;78;78;39,00;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/UserInnerSuspendProcessor.java;53;61;61;30,50;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/UserSetStatusInSyncProcessor.java;64;74;74;37,00;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/UserStatusPropagationProcessor.java;66;76;76;38,00;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/UserUpdateInSyncProcessor.java;63;73;73;36,50;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/ext/camel/provisioning-camel/src/main/java/org/apache/syncope/server/provisioning/camel/processor/UserUpdateProcessor.java;94;105;105;52,50;0;0;0;2;1;1292;1259;646,00;No
23;syncope620/fit/reference/src/test/java/org/apache/syncope/fit/server/reference/CamelDetector.java;28;32;32;10,67;0;0;0;3;1;1549;1259;516,33;Yes
23;syncope620/fit/reference/src/test/java/org/apache/syncope/fit/server/reference/CamelRouteITCase.java;148;164;164;54,67;0;0;0;3;1;1549;1259;516,33;Yes
23;syncope620/server/persistence-jpa/src/main/java/org/apache/syncope/server/persistence/jpa/spring/MultiJarAwarePersistenceUnitPostProcessor.java;41;51;47;17,00;0;0;0;3;1;1296;1259;432,00;No
23;syncope620/server/rest-cxf/src/main/java/org/apache/syncope/server/rest/cxf/QueryResourceInfoComparator.java;103;114;114;57,00;0;0;0;2;1;1263;1259;631,50;No
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/SyncopeApplication.java;251;322;305;107,33;306;305;102,00;3;1;2265;1989;755,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/SyncopeRequestCycleListener.java;72;84;84;42,00;84;84;42,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/SyncopeSession.java;142;185;185;92,50;185;185;92,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/ActionTableCheckGroup.java;34;40;40;20,00;40;40;20,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/AttrLayoutType.java;85;105;105;52,50;105;105;52,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/AttributableDataProvider.java;82;107;105;35,67;101;105;33,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/CloseOnESCBehavior.java;46;55;55;27,50;55;55;27,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/ConnIdSpecialAttributeName.java;28;34;34;17,00;34;34;17,00;2;1;2246;1989;1123,00;No
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/Constants.java;69;110;110;55,00;110;110;55,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/DateFormatROModel.java;42;50;50;25,00;50;50;25,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/HttpResourceStream.java;84;101;101;50,50;101;101;50,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/JexlHelpUtil.java;52;61;61;30,50;61;61;30,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/MapChoiceRenderer.java;36;43;43;21,50;43;43;21,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/Mode.java;24;27;27;13,50;27;27;13,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/PreferenceManager.java;141;177;177;88,50;177;177;88,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/RoleTreeBuilder.java;93;116;116;58,00;116;116;58,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/RoleUtils.java;33;36;36;18,00;36;36;18,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/SchemaModalPageFactory.java;48;58;58;29,00;58;58;29,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/SelectChoiceRenderer.java;35;40;40;20,00;40;40;20,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/SelectOption.java;58;72;72;36,00;72;72;36,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/SortableAttributableProviderComparator.java;100;124;122;41,33;122;122;40,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/SortableDataProviderComparator.java;55;69;66;23,00;66;66;22,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/XMLRolesReader.java;104;118;118;59,00;118;118;59,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/status/AbstractStatusBeanProvider.java;57;69;69;34,50;69;69;34,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/status/ConnObjectWrapper.java;43;55;55;27,50;55;55;27,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/status/Status.java;38;45;45;22,50;45;45;22,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/status/StatusBean.java;81;103;103;51,50;103;103;51,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/commons/status/StatusUtils.java;254;333;322;111,00;324;322;108,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/init/MIMETypesInitializer.java;57;72;63;24,00;69;63;23,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/init/PreviewPanelClassInitializer.java;61;80;69;26,67;0;0;0;3;1;364;257;121,33;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/init/SpringContextInitializer.java;39;45;45;22,50;0;0;0;2;1;345;257;172,50;No
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/AbstractBasePage.java;102;135;133;45,00;131;133;43,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/AbstractSchedTaskModalPage.java;106;136;132;45,33;132;132;44,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/AbstractSchemaModalPage.java;38;45;45;22,50;45;45;22,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/AbstractStatusModalPage.java;26;30;30;15,00;30;30;15,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/AbstractSyncTaskModalPage.java;168;209;209;104,50;209;209;104,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ActivitiModelerPopupPage.java;23;27;27;13,50;27;27;13,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ApprovalModalPage.java;232;286;286;143,00;286;286;143,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/BaseModalPage.java;30;35;35;17,50;35;35;17,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/BasePage.java;92;111;111;55,50;111;111;55,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/BasePopupPage.java;22;25;25;12,50;25;25;12,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/BulkActionModalPage.java;140;170;166;56,67;166;166;55,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/BulkActionResultModalPage.java;81;97;97;48,50;97;97;48,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ConfModalPage.java;93;112;112;56,00;112;112;56,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Configuration.java;588;834;756;208,50;814;756;203,50;4;1;2353;1989;588,25;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ConfirmPasswordResetModalPage.java;85;103;103;51,50;103;103;51,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ConnObjectModalPage.java;87;101;101;50,50;101;101;50,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ConnectorModalPage.java;396;502;471;167,33;479;471;159,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/DerSchemaModalPage.java;109;144;140;48,00;140;140;46,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/DisplayAttributesModalPage.java;204;284;273;94,67;273;273;91,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/EditUserModalPage.java;86;105;105;52,50;105;105;52,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ErrorPage.java;36;42;42;21,00;42;42;21,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ExecMessageModalPage.java;28;32;32;16,00;32;32;16,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/FailureMessageModalPage.java;33;37;37;18,50;37;37;18,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/HomePage.java;29;33;33;16,50;33;33;16,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/InfoModalPage.java;36;43;43;21,50;43;43;21,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Login.java;285;365;365;182,50;365;365;182,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Logout.java;32;38;38;19,00;38;38;19,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/MembershipModalPage.java;90;114;114;57,00;114;114;57,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/NotificationModalPage.java;358;444;441;111,00;441;441;110,25;4;1;2335;1989;583,75;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/NotificationTaskModalPage.java;59;69;69;34,50;69;69;34,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/PlainSchemaModalPage.java;378;459;456;153,00;456;456;152,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/PolicyModalPage.java;368;463;451;154,33;451;451;150,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/PropagationTaskModalPage.java;39;45;45;22,50;45;45;22,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ProvisioningModalPage.java;205;269;250;89,67;250;250;83,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/PushTaskModalPage.java;108;135;135;67,50;135;135;67,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ReportExecResultDownloadModalPage.java;58;73;73;36,50;73;73;36,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ReportModalPage.java;500;648;640;216,00;640;640;213,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ReportletConfModalPage.java;300;367;362;122,33;362;362;120,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Reports.java;322;420;413;140,00;412;413;137,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/RequestPasswordResetModalPage.java;131;153;153;76,50;153;153;76,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ResourceModalPage.java;183;224;217;74,67;214;217;71,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Resources.java;556;749;732;249,67;723;732;241,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ResultStatusModalPage.java;348;438;426;146,00;425;426;141,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/RoleModalPage.java;129;162;162;81,00;162;162;81,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/RoleSelectModalPage.java;85;105;105;52,50;105;105;52,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/RoleTemplateModalPage.java;42;50;50;25,00;50;50;25,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Roles.java;143;186;186;93,00;186;186;93,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/SchedTaskModalPage.java;58;68;68;34,00;68;68;34,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Schema.java;358;476;467;119,00;467;467;116,75;4;1;2353;1989;588,25;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/SecurityQuestionModalPage.java;90;111;111;55,50;111;111;55,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/StatusModalPage.java;519;645;641;215,00;644;641;214,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/SyncTaskModalPage.java;63;73;73;36,50;73;73;36,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/TaskModalPage.java;198;263;257;87,67;253;257;84,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Tasks.java;182;236;230;78,67;230;230;76,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Todo.java;190;245;245;122,50;245;245;122,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/UserModalPage.java;180;231;228;77,00;229;228;76,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/UserOwnerSelectModalPage.java;65;81;81;40,50;81;81;40,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/UserSelfModalPage.java;61;72;72;36,00;72;72;36,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/UserTemplateModalPage.java;50;60;60;30,00;60;60;30,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/Users.java;131;167;166;55,67;166;166;55,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/ViewUserModalPage.java;43;49;49;24,50;49;49;24,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/VirSchemaModalPage.java;101;130;126;43,33;126;126;42,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/WelcomePage.java;47;55;55;27,50;55;55;27,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/pages/XMLEditorPopupPage.java;77;90;90;45,00;90;90;45,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractProvisioningTasksPanel.java;125;160;160;80,00;160;160;80,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractSearchPanel.java;318;406;401;135,33;401;401;133,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractSearchResultPanel.java;280;357;353;119,00;353;353;117,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/AbstractTasks.java;43;55;55;27,50;55;55;27,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/AccountInformationPanel.java;64;73;73;36,50;73;73;36,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/ActionDataTablePanel.java;116;149;149;74,50;149;149;74,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/AjaxDataTablePanel.java;118;142;142;71,00;142;142;71,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/AnnotatedBeanPanel.java;56;66;66;33,00;66;66;33,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/AttrTemplatesPanel.java;133;172;167;57,33;167;167;55,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/DataTablePanel.java;91;113;113;56,50;113;113;56,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/DerAttrsPanel.java;170;206;206;103,00;206;206;103,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/EventSelectionPanel.java;195;243;243;121,50;243;243;121,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/ImagePanel.java;37;45;43;15,00;44;43;14,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/JQueryUITabbedPanel.java;39;45;45;22,50;45;45;22,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/LayoutsPanel.java;105;131;130;43,67;130;130;43,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/LoggerCategoryPanel.java;375;468;468;234,00;468;468;234,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/MembershipsPanel.java;207;256;256;128,00;256;256;128,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/NotificationPanel.java;99;119;119;59,50;119;119;59,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/NotificationTasks.java;199;256;254;85,33;254;254;84,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/PlainAttrsPanel.java;322;400;395;133,33;395;395;131,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/PoliciesPanel.java;262;345;343;115,00;343;343;114,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/PolicyBeanPanel.java;255;333;328;111,00;328;328;109,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/PropagationTasks.java;211;276;273;92,00;264;273;88,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/PushTasksPanel.java;147;185;184;61,67;184;184;61,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceConnConfPanel.java;155;187;187;93,50;187;187;93,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceDetailsPanel.java;250;317;306;105,67;306;306;102,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceMappingPanel.java;538;645;644;215,00;644;644;214,67;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/ResourceSecurityPanel.java;147;189;189;94,50;189;189;94,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/ResourcesPanel.java;144;178;178;89,00;178;178;89,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/RoleDetailsPanel.java;355;438;435;146,00;435;435;145,00;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/RolePanel.java;151;190;187;63,33;187;187;62,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/RoleSearchPanel.java;79;101;101;50,50;101;101;50,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/RoleSearchResultPanel.java;138;178;175;59,33;172;175;57,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/RoleSecurityPanel.java;154;198;198;99,00;198;198;99,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/RoleSummaryPanel.java;124;153;153;76,50;153;153;76,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/RoleTabPanel.java;155;195;195;97,50;195;195;97,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/SchedTasks.java;225;287;286;95,67;286;286;95,33;3;1;2334;1989;778,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/SearchClause.java;98;129;129;64,50;129;129;64,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/SearchView.java;363;461;461;230,50;461;461;230,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/SecurityQuestionPanel.java;84;98;98;49,00;98;98;49,00;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/SelectOnlyUserSearchResultPanel.java;75;93;93;46,50;93;93;46,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/SelectedEventsPanel.java;129;167;167;83,50;167;167;83,50;2;1;2246;1989;1123,00;Yes
23;syncope620/client/console/src/main/java/org/apache/syncope/client/console/panels/StatusPanel.java;209;265;263;88,33;263;263;87,67;3;1;2265;1989;755,00;Yes
