RELEASE ; FILENAME ; NR ; NAUTH; ChgSetSize ; BUGGYNESS 
4;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java;0;0;0;No
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java;0;0;0;No
4;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java;0;0;0;No
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;0;0;0;No
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;0;0;0;No
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;0;0;0;No
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;0;0;0;No
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;0;0;0;No
5;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;0;0;0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java;0;0;0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java;0;0;0;No
5;hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java;0;0;0;No
